timestamp,Primary Data Center (kW),Backup Data Center (kW)
2025-03-25 03:35:00,250.34,39.53
2025-03-25 03:40:00,250.52,40.57
2025-03-25 03:45:00,250.7,39.79
2025-03-25 03:50:00,253.02,40.07
2025-03-25 03:55:00,253.49,38.94
2025-03-25 04:00:00,256.22,40.84
2025-03-25 04:05:00,245.34,39.09
2025-03-25 04:10:00,251.74,36.99
2025-03-25 04:15:00,245.41,40.86
2025-03-25 04:20:00,247.18,39.68
2025-03-25 04:25:00,254.64,41.32
2025-03-25 04:30:00,249.52,40.78
2025-03-25 04:35:00,248.46,39.63
2025-03-25 04:40:00,249.52,39
2025-03-25 04:45:00,251.77,41.3
2025-03-25 04:50:00,252.25,40.58
2025-03-25 04:55:00,246.75,39.8
2025-03-25 05:00:00,250.86,115.46
2025-03-25 05:05:00,247.47,116.69
2025-03-25 05:10:00,248.66,114.05
2025-03-25 05:15:00,247.85,113.94
2025-03-25 05:20:00,254.55,115.63
2025-03-25 05:25:00,248.91,114.78
2025-03-25 05:30:00,246.11,116.2
2025-03-25 05:35:00,250.67,115.23
2025-03-25 05:40:00,252.11,115.76
2025-03-25 05:45:00,253.9,114.37
2025-03-25 05:50:00,249.34,115.01
2025-03-25 05:55:00,248.93,114.88
2025-03-25 06:00:00,252.8,114.64
2025-03-25 06:05:00,246.48,115.55
2025-03-25 06:10:00,252.61,116.29
2025-03-25 06:15:00,251.05,114.86
2025-03-25 06:20:00,251.6,114.98
2025-03-25 06:25:00,251.75,117.42
2025-03-25 06:30:00,247.29,115.31
2025-03-25 06:35:00,250.61,116.26
2025-03-25 06:40:00,246.61,114.98
2025-03-25 06:45:00,253.22,114.71
2025-03-25 06:50:00,248.25,116.13
2025-03-25 06:55:00,253.71,114.87
2025-03-25 07:00:00,250.87,39.3
2025-03-25 07:05:00,246.99,40.44
2025-03-25 07:10:00,246.9,39.01
2025-03-25 07:15:00,247.3,39.93
2025-03-25 07:20:00,248.46,39.99
2025-03-25 07:25:00,251.25,40.61
2025-03-25 07:30:00,243.85,38.54
2025-03-25 07:35:00,247.03,40.37
2025-03-25 07:40:00,248.99,39.75
2025-03-25 07:45:00,254.51,39.45
2025-03-25 07:50:00,249.23,40.27
2025-03-25 07:55:00,249.54,40.88
2025-03-25 08:00:00,245.03,40.95
2025-03-25 08:05:00,249.72,38.23
2025-03-25 08:10:00,246.73,39.66
2025-03-25 08:15:00,252.33,41.08
2025-03-25 08:20:00,256.51,40.41
2025-03-25 08:25:00,251.76,41.11
2025-03-25 08:30:00,246.7,39.49
2025-03-25 08:35:00,251.94,40.02
2025-03-25 08:40:00,247.41,40.81
2025-03-25 08:45:00,249.04,40.14
2025-03-25 08:50:00,250.41,40.48
2025-03-25 08:55:00,253.74,40.4
2025-03-25 09:00:00,250.32,38.14
2025-03-25 09:05:00,251.8,40.08
2025-03-25 09:10:00,250.2,40.11
2025-03-25 09:15:00,251.86,40.8
2025-03-25 09:20:00,249.69,40.04
2025-03-25 09:25:00,253.68,39.98
2025-03-25 09:30:00,245.7,40.57
2025-03-25 09:35:00,247.72,39.33
2025-03-25 09:40:00,246.66,40.65
2025-03-25 09:45:00,247.92,39.42
2025-03-25 09:50:00,247.06,40.58
2025-03-25 09:55:00,251.48,42.38
2025-03-25 10:00:00,248.05,39.11
2025-03-25 10:05:00,249.89,39.96
2025-03-25 10:10:00,248.39,38.42
2025-03-25 10:15:00,247.73,39.46
2025-03-25 10:20:00,250.3,40.92
2025-03-25 10:25:00,246.08,40.88
2025-03-25 10:30:00,246.73,41.68
2025-03-25 10:35:00,245.01,40.46
2025-03-25 10:40:00,247.9,40.55
2025-03-25 10:45:00,249.77,39.25
2025-03-25 10:50:00,253.48,39.89
2025-03-25 10:55:00,247.49,39.43
2025-03-25 11:00:00,254.75,38.81
2025-03-25 11:05:00,249.62,40.22
2025-03-25 11:10:00,251.3,39.87
2025-03-25 11:15:00,250.51,40.03
2025-03-25 11:20:00,251.72,39.28
2025-03-25 11:25:00,255.49,40.07
2025-03-25 11:30:00,254.26,38.56
2025-03-25 11:35:00,247.07,41.11
2025-03-25 11:40:00,248.74,38.26
2025-03-25 11:45:00,251.29,39.69
2025-03-25 11:50:00,246.81,40.51
2025-03-25 11:55:00,251.17,40.05
2025-03-25 12:00:00,249.78,38.32
2025-03-25 12:05:00,247,39.54
2025-03-25 12:10:00,251.03,38.56
2025-03-25 12:15:00,252.92,40.33
2025-03-25 12:20:00,247.17,37.79
2025-03-25 12:25:00,254.81,39.71
2025-03-25 12:30:00,250.71,41.53
2025-03-25 12:35:00,249.62,39.26
2025-03-25 12:40:00,251.18,40.12
2025-03-25 12:45:00,242.22,39.04
2025-03-25 12:50:00,252.33,39.22
2025-03-25 12:55:00,250.79,38.87
2025-03-25 13:00:00,263.63,42.11
2025-03-25 13:05:00,266.01,41.42
2025-03-25 13:10:00,266.21,40.75
2025-03-25 13:15:00,261.82,39.89
2025-03-25 13:20:00,265.28,38.04
2025-03-25 13:25:00,260.22,39.17
2025-03-25 13:30:00,270.44,41.99
2025-03-25 13:35:00,264.69,39.33
2025-03-25 13:40:00,264.08,40.98
2025-03-25 13:45:00,260.79,39.2
2025-03-25 13:50:00,263.9,41
2025-03-25 13:55:00,264.71,40.44
2025-03-25 14:00:00,265.83,41.19
2025-03-25 14:05:00,260.32,39.73
2025-03-25 14:10:00,263.89,41.65
2025-03-25 14:15:00,267.24,39.97
2025-03-25 14:20:00,265.98,41.74
2025-03-25 14:25:00,265.45,41.2
2025-03-25 14:30:00,267.01,39.73
2025-03-25 14:35:00,263.81,39.59
2025-03-25 14:40:00,262.6,39.08
2025-03-25 14:45:00,263.34,40.97
2025-03-25 14:50:00,267.14,40.25
2025-03-25 14:55:00,267.67,41.99
2025-03-25 15:00:00,250.01,40.36
2025-03-25 15:05:00,247.04,41.05
2025-03-25 15:10:00,249.47,38.21
2025-03-25 15:15:00,252.77,40.5
2025-03-25 15:20:00,252.14,39.47
2025-03-25 15:25:00,246.94,41.21
2025-03-25 15:30:00,250.7,40.72
2025-03-25 15:35:00,249.54,39.88
2025-03-25 15:40:00,248.8,40.55
2025-03-25 15:45:00,242.02,38.8
2025-03-25 15:50:00,246.99,39.59
2025-03-25 15:55:00,254.17,40.17
2025-03-25 16:00:00,249.79,39.5
2025-03-25 16:05:00,250.42,41.98
2025-03-25 16:10:00,249.71,41.49
2025-03-25 16:15:00,251.21,41.35
2025-03-25 16:20:00,251.88,40.13
2025-03-25 16:25:00,251.7,42.26
2025-03-25 16:30:00,253.55,41.06
2025-03-25 16:35:00,251.38,40.68
2025-03-25 16:40:00,255.11,39.8
2025-03-25 16:45:00,254.53,39.91
2025-03-25 16:50:00,250.06,39.8
2025-03-25 16:55:00,246.36,39.99
2025-03-25 17:00:00,246.52,39.5
2025-03-25 17:05:00,247.01,41.46
2025-03-25 17:10:00,250.55,39.46
2025-03-25 17:15:00,246.23,39.82
2025-03-25 17:20:00,249.97,40
2025-03-25 17:25:00,253.66,40.57
2025-03-25 17:30:00,251.86,40.76
2025-03-25 17:35:00,249.39,40.2
2025-03-25 17:40:00,249.82,39.73
2025-03-25 17:45:00,246.66,41.09
2025-03-25 17:50:00,251.11,38.85
2025-03-25 17:55:00,250.73,40.07
2025-03-25 18:00:00,295.63,38.41
2025-03-25 18:05:00,300.61,40.81
2025-03-25 18:10:00,300.71,39.95
2025-03-25 18:15:00,299.37,40.07
2025-03-25 18:20:00,297.54,39.99
2025-03-25 18:25:00,299.18,39.82
2025-03-25 18:30:00,298.36,40.8
2025-03-25 18:35:00,296.13,41.68
2025-03-25 18:40:00,303.72,39.72
2025-03-25 18:45:00,304.49,39.48
2025-03-25 18:50:00,299.34,40.47
2025-03-25 18:55:00,301.53,41.01
2025-03-25 19:00:00,295.36,38.98
2025-03-25 19:05:00,297.8,39.68
2025-03-25 19:10:00,299.81,42.16
2025-03-25 19:15:00,297.25,40.18
2025-03-25 19:20:00,305.24,40.3
2025-03-25 19:25:00,301.83,38.22
2025-03-25 19:30:00,300.37,40.24
2025-03-25 19:35:00,294.7,40.58
2025-03-25 19:40:00,297.56,40.87
2025-03-25 19:45:00,299.32,39.84
2025-03-25 19:50:00,299.27,38.17
2025-03-25 19:55:00,297.12,41.05
2025-03-25 20:00:00,248.92,39.26
2025-03-25 20:05:00,249.46,40.22
2025-03-25 20:10:00,244.44,39.79
2025-03-25 20:15:00,251.45,41.12
2025-03-25 20:20:00,249.29,39.47
2025-03-25 20:25:00,249.33,40.84
2025-03-25 20:30:00,247.62,39.55
2025-03-25 20:35:00,249.97,40.21
2025-03-25 20:40:00,249.66,39.65
2025-03-25 20:45:00,246.52,39.6
2025-03-25 20:50:00,251.67,39.64
2025-03-25 20:55:00,246.41,40.53
2025-03-25 21:00:00,253.83,41.07
2025-03-25 21:05:00,248.37,40.36
2025-03-25 21:10:00,247.7,39.38
2025-03-25 21:15:00,243.89,40.72
2025-03-25 21:20:00,247.49,42.36
2025-03-25 21:25:00,255.42,40.79
2025-03-25 21:30:00,297.02,39.89
2025-03-25 21:35:00,293.76,39.9
2025-03-25 21:40:00,295.06,40.99
2025-03-25 21:45:00,296.88,40.84
2025-03-25 21:50:00,294.15,39.79
2025-03-25 21:55:00,297.62,40.06
2025-03-25 22:00:00,293.45,40.17
2025-03-25 22:05:00,291.73,40.97
2025-03-25 22:10:00,295.38,39.75
2025-03-25 22:15:00,294.58,39.49
2025-03-25 22:20:00,290.33,40.21
2025-03-25 22:25:00,296.27,39.6
2025-03-25 22:30:00,294.52,40.67
2025-03-25 22:35:00,298.95,41.85
2025-03-25 22:40:00,292.7,40.54
2025-03-25 22:45:00,294.57,42.17
2025-03-25 22:50:00,291.57,39.6
2025-03-25 22:55:00,296.63,38.95
2025-03-25 23:00:00,294.82,39.46
2025-03-25 23:05:00,295.03,39.87
2025-03-25 23:10:00,293.72,39.13
2025-03-25 23:15:00,292.39,39.26
2025-03-25 23:20:00,296,41.72
2025-03-25 23:25:00,294.33,39.65
2025-03-25 23:30:00,250.56,41.34
2025-03-25 23:35:00,250.23,39.36
2025-03-25 23:40:00,251.44,41.08
2025-03-25 23:45:00,250.24,40.16
2025-03-25 23:50:00,249.44,40.85
2025-03-25 23:55:00,246.07,40.29
2025-03-26 00:00:00,249.73,41.38
2025-03-26 00:05:00,254.54,41.09
2025-03-26 00:10:00,251.72,38.09
2025-03-26 00:15:00,248.38,39.36
2025-03-26 00:20:00,250.3,39.35
2025-03-26 00:25:00,252.98,40.59
2025-03-26 00:30:00,250.06,39.87
2025-03-26 00:35:00,250.77,40.34
2025-03-26 00:40:00,247.87,38.94
2025-03-26 00:45:00,253.31,41.16
2025-03-26 00:50:00,252.25,39.79
2025-03-26 00:55:00,247.93,41
2025-03-26 01:00:00,248.15,40.47
2025-03-26 01:05:00,247.37,39.21
2025-03-26 01:10:00,254.15,39.1
2025-03-26 01:15:00,245.61,38.45
2025-03-26 01:20:00,246.13,38.81
2025-03-26 01:25:00,246.59,40.05
2025-03-26 01:30:00,304.55,39.76
2025-03-26 01:35:00,303.82,40.32
2025-03-26 01:40:00,305.27,40.58
2025-03-26 01:45:00,309.46,39.99
2025-03-26 01:50:00,317.9,41.9
2025-03-26 01:55:00,307.38,41.51
2025-03-26 02:00:00,311.39,41.06
2025-03-26 02:05:00,311.72,37.32
2025-03-26 02:10:00,308.27,38.51
2025-03-26 02:15:00,308.87,42.75
2025-03-26 02:20:00,309.44,41.57
2025-03-26 02:25:00,310.59,40.12
2025-03-26 02:30:00,311.09,40.27
2025-03-26 02:35:00,304.64,39.36
2025-03-26 02:40:00,313.37,38.33
2025-03-26 02:45:00,316.69,39.33
2025-03-26 02:50:00,309.22,41.06
2025-03-26 02:55:00,311.26,38.33
2025-03-26 03:00:00,311.09,41.03
2025-03-26 03:05:00,308.51,40.82
2025-03-26 03:10:00,312.56,39.67
2025-03-26 03:15:00,312.01,39.44
2025-03-26 03:20:00,314.37,39.15
2025-03-26 03:25:00,310.56,38.77
2025-03-26 03:30:00,259.02,39.32
2025-03-26 03:35:00,250.21,40.93
2025-03-26 03:40:00,249.35,39.91
2025-03-26 03:45:00,250.09,39.39
2025-03-26 03:50:00,249.73,39.43
2025-03-26 03:55:00,250.37,41.16
2025-03-26 04:00:00,250.19,38.31
2025-03-26 04:05:00,249.31,40.83
2025-03-26 04:10:00,246.85,41.51
2025-03-26 04:15:00,250.51,41.9
2025-03-26 04:20:00,248.55,41.42
2025-03-26 04:25:00,249.15,40.67
2025-03-26 04:30:00,246.26,39.78
2025-03-26 04:35:00,250.38,39.8
2025-03-26 04:40:00,251.34,40.86
2025-03-26 04:45:00,247.91,39.78
2025-03-26 04:50:00,250.5,39.27
2025-03-26 04:55:00,248.99,40.87
2025-03-26 05:00:00,249.5,116.09
2025-03-26 05:05:00,247.98,113.98
2025-03-26 05:10:00,248.02,114.5
2025-03-26 05:15:00,246.14,115.06
2025-03-26 05:20:00,250.66,115.18
2025-03-26 05:25:00,245.65,115.81
2025-03-26 05:30:00,249.9,115.82
2025-03-26 05:35:00,252.46,114.14
2025-03-26 05:40:00,247.67,114.81
2025-03-26 05:45:00,253.89,115.98
2025-03-26 05:50:00,248.41,113.21
2025-03-26 05:55:00,249.14,114.57
2025-03-26 06:00:00,249.74,116.23
2025-03-26 06:05:00,251,116.02
2025-03-26 06:10:00,250.9,115.2
2025-03-26 06:15:00,252.81,114.04
2025-03-26 06:20:00,248.6,115.06
2025-03-26 06:25:00,255.85,115.6
2025-03-26 06:30:00,249.07,113.89
2025-03-26 06:35:00,243.92,113.96
2025-03-26 06:40:00,250.69,113.3
2025-03-26 06:45:00,250.45,115.24
2025-03-26 06:50:00,259.88,116.36
2025-03-26 06:55:00,248.49,115.13
2025-03-26 07:00:00,252.81,41.54
2025-03-26 07:05:00,251.27,40.05
2025-03-26 07:10:00,246.36,40.33
2025-03-26 07:15:00,248.91,39.65
2025-03-26 07:20:00,246.95,40.06
2025-03-26 07:25:00,252.45,40.25
2025-03-26 07:30:00,242.07,40.17
2025-03-26 07:35:00,247,40.03
2025-03-26 07:40:00,247.95,40.7
2025-03-26 07:45:00,245.86,41.51
2025-03-26 07:50:00,249.65,39.55
2025-03-26 07:55:00,248.5,39.56
2025-03-26 08:00:00,253.91,41.3
2025-03-26 08:05:00,246.49,40.89
2025-03-26 08:10:00,251.28,40.68
2025-03-26 08:15:00,248.54,40.74
2025-03-26 08:20:00,247.18,38.28
2025-03-26 08:25:00,250.58,41.46
2025-03-26 08:30:00,249.61,40.88
2025-03-26 08:35:00,254.91,39.36
2025-03-26 08:40:00,246.26,38.99
2025-03-26 08:45:00,251.37,39.54
2025-03-26 08:50:00,252.36,39.25
2025-03-26 08:55:00,253.16,39.54
2025-03-26 09:00:00,254.21,40.01
2025-03-26 09:05:00,248.98,40.3
2025-03-26 09:10:00,247.7,39.41
2025-03-26 09:15:00,252.37,41.02
2025-03-26 09:20:00,248.3,39.8
2025-03-26 09:25:00,244.94,37.98
2025-03-26 09:30:00,255.39,41
2025-03-26 09:35:00,248.45,38.35
2025-03-26 09:40:00,254.16,39.71
2025-03-26 09:45:00,248.54,39.53
2025-03-26 09:50:00,252.86,40.88
2025-03-26 09:55:00,248.76,42.04
2025-03-26 10:00:00,253.76,39.8
2025-03-26 10:05:00,252.94,39.61
2025-03-26 10:10:00,257.7,40.18
2025-03-26 10:15:00,251.46,38.46
2025-03-26 10:20:00,245.1,40.77
2025-03-26 10:25:00,244.05,40.24
2025-03-26 10:30:00,252.16,40.13
2025-03-26 10:35:00,250.99,37.93
2025-03-26 10:40:00,248.84,39.56
2025-03-26 10:45:00,254.84,39.71
2025-03-26 10:50:00,244.71,40.74
2025-03-26 10:55:00,249.1,40.53
2025-03-26 11:00:00,249.16,40.08
2025-03-26 11:05:00,248.53,40.87
2025-03-26 11:10:00,250.32,40.12
2025-03-26 11:15:00,251.83,40.44
2025-03-26 11:20:00,251.34,40.4
2025-03-26 11:25:00,252.43,40.46
2025-03-26 11:30:00,249.85,40.64
2025-03-26 11:35:00,246.9,39.36
2025-03-26 11:40:00,251.75,39.69
2025-03-26 11:45:00,252.53,40.47
2025-03-26 11:50:00,248.85,39.88
2025-03-26 11:55:00,245.93,41.18
2025-03-26 12:00:00,251.89,39.93
2025-03-26 12:05:00,250.95,40.48
2025-03-26 12:10:00,250.03,40.04
2025-03-26 12:15:00,252.57,39.6
2025-03-26 12:20:00,255.41,39.73
2025-03-26 12:25:00,247.01,40.34
2025-03-26 12:30:00,259.64,40.56
2025-03-26 12:35:00,249.5,39.01
2025-03-26 12:40:00,255.33,40.54
2025-03-26 12:45:00,249,40.81
2025-03-26 12:50:00,249.31,39.24
2025-03-26 12:55:00,249.76,40.35
2025-03-26 13:00:00,259.82,41.14
2025-03-26 13:05:00,266.33,40.76
2025-03-26 13:10:00,262.89,40.48
2025-03-26 13:15:00,266.6,40.55
2025-03-26 13:20:00,266.38,39.72
2025-03-26 13:25:00,266.82,39.46
2025-03-26 13:30:00,261.65,38.93
2025-03-26 13:35:00,263.74,42.45
2025-03-26 13:40:00,263.78,39.5
2025-03-26 13:45:00,267.75,39.09
2025-03-26 13:50:00,265.06,41.06
2025-03-26 13:55:00,262.1,40.65
2025-03-26 14:00:00,264.99,38.89
2025-03-26 14:05:00,261.67,40.37
2025-03-26 14:10:00,268.6,41.18
2025-03-26 14:15:00,262.25,41.04
2025-03-26 14:20:00,264.02,39.82
2025-03-26 14:25:00,263.03,40.31
2025-03-26 14:30:00,268.12,41.55
2025-03-26 14:35:00,262.46,39.68
2025-03-26 14:40:00,264.94,40.34
2025-03-26 14:45:00,268.14,39.24
2025-03-26 14:50:00,269.15,40.39
2025-03-26 14:55:00,265.86,39.41
2025-03-26 15:00:00,251.06,43.13
2025-03-26 15:05:00,251.5,39.94
2025-03-26 15:10:00,249.27,40.29
2025-03-26 15:15:00,249.59,40.89
2025-03-26 15:20:00,251.57,38.61
2025-03-26 15:25:00,246.2,37.92
2025-03-26 15:30:00,251.44,42.01
2025-03-26 15:35:00,259.01,40.52
2025-03-26 15:40:00,249.55,40.22
2025-03-26 15:45:00,247.83,39.54
2025-03-26 15:50:00,250.12,39.27
2025-03-26 15:55:00,249.64,39.93
2025-03-26 16:00:00,252.46,40.28
2025-03-26 16:05:00,246.98,39.94
2025-03-26 16:10:00,248,40.77
2025-03-26 16:15:00,250.14,39.84
2025-03-26 16:20:00,250.53,39.44
2025-03-26 16:25:00,250.62,40.36
2025-03-26 16:30:00,244.24,40.36
2025-03-26 16:35:00,252.93,41.76
2025-03-26 16:40:00,255.67,40.39
2025-03-26 16:45:00,251.28,40.29
2025-03-26 16:50:00,246.01,38.49
2025-03-26 16:55:00,249.56,40.14
2025-03-26 17:00:00,245.93,38.86
2025-03-26 17:05:00,248.9,38.26
2025-03-26 17:10:00,250.58,38.9
2025-03-26 17:15:00,254.15,39.11
2025-03-26 17:20:00,246.81,41.01
2025-03-26 17:25:00,249.19,40.44
2025-03-26 17:30:00,258.28,39.81
2025-03-26 17:35:00,251.8,40.51
2025-03-26 17:40:00,253.93,41.21
2025-03-26 17:45:00,252.93,39.44
2025-03-26 17:50:00,249.64,41.06
2025-03-26 17:55:00,248.67,39.94
2025-03-26 18:00:00,296.71,40.37
2025-03-26 18:05:00,298.72,39.95
2025-03-26 18:10:00,299.18,41.82
2025-03-26 18:15:00,299.68,40.3
2025-03-26 18:20:00,303.26,41.02
2025-03-26 18:25:00,291.06,37.99
2025-03-26 18:30:00,296.54,40.05
2025-03-26 18:35:00,299.9,40.39
2025-03-26 18:40:00,300.8,40.22
2025-03-26 18:45:00,298.79,41.15
2025-03-26 18:50:00,297.48,40.82
2025-03-26 18:55:00,303.09,40.09
2025-03-26 19:00:00,301.21,38.62
2025-03-26 19:05:00,300.49,38.54
2025-03-26 19:10:00,298.5,38.79
2025-03-26 19:15:00,302.48,39.07
2025-03-26 19:20:00,290.62,40.16
2025-03-26 19:25:00,300.82,38.97
2025-03-26 19:30:00,302.43,43.6
2025-03-26 19:35:00,302.27,40.6
2025-03-26 19:40:00,297.85,40.57
2025-03-26 19:45:00,295.86,40.65
2025-03-26 19:50:00,298.48,39.07
2025-03-26 19:55:00,300.25,40.17
2025-03-26 20:00:00,247.34,41.41
2025-03-26 20:05:00,251.84,37.94
2025-03-26 20:10:00,249.51,40.92
2025-03-26 20:15:00,250.8,40.01
2025-03-26 20:20:00,245.76,39.96
2025-03-26 20:25:00,248.67,40.14
2025-03-26 20:30:00,246.21,39.77
2025-03-26 20:35:00,254.51,40.97
2025-03-26 20:40:00,251.83,41.02
2025-03-26 20:45:00,248.61,38.97
2025-03-26 20:50:00,249.22,41.82
2025-03-26 20:55:00,255.61,39.74
2025-03-26 21:00:00,252.03,40.5
2025-03-26 21:05:00,248.83,39.12
2025-03-26 21:10:00,246.88,39.23
2025-03-26 21:15:00,242.73,40.97
2025-03-26 21:20:00,251.37,40.22
2025-03-26 21:25:00,248.74,40.28
2025-03-26 21:30:00,301.03,39.07
2025-03-26 21:35:00,296.92,40.45
2025-03-26 21:40:00,294.06,40.54
2025-03-26 21:45:00,294.84,40
2025-03-26 21:50:00,294.68,40.8
2025-03-26 21:55:00,292.32,39.63
2025-03-26 22:00:00,294.18,41.34
2025-03-26 22:05:00,298.52,38.27
2025-03-26 22:10:00,293.45,39.91
2025-03-26 22:15:00,290.48,39.85
2025-03-26 22:20:00,290.81,40.61
2025-03-26 22:25:00,294.85,39.64
2025-03-26 22:30:00,294.88,41.16
2025-03-26 22:35:00,294.29,40.32
2025-03-26 22:40:00,291.17,40.9
2025-03-26 22:45:00,295.53,41.11
2025-03-26 22:50:00,294.4,40.33
2025-03-26 22:55:00,297.61,39.28
2025-03-26 23:00:00,296.25,40.03
2025-03-26 23:05:00,291.44,39.32
2025-03-26 23:10:00,291.2,38.9
2025-03-26 23:15:00,299.76,40.8
2025-03-26 23:20:00,295.18,39.78
2025-03-26 23:25:00,294.47,39.32
2025-03-26 23:30:00,248.24,39.31
2025-03-26 23:35:00,248.68,39.03
2025-03-26 23:40:00,250.05,40.66
2025-03-26 23:45:00,253.99,39.8
2025-03-26 23:50:00,254.75,39.43
2025-03-26 23:55:00,249.03,40.27
2025-03-27 00:00:00,257.02,40.32
2025-03-27 00:05:00,248.16,39.96
2025-03-27 00:10:00,252.77,41.84
2025-03-27 00:15:00,249.33,39.18
2025-03-27 00:20:00,252.67,40.56
2025-03-27 00:25:00,250.44,40.37
2025-03-27 00:30:00,250.73,39.11
2025-03-27 00:35:00,251.13,39.89
2025-03-27 00:40:00,256.09,40.98
2025-03-27 00:45:00,251.9,38.11
2025-03-27 00:50:00,251.08,40.84
2025-03-27 00:55:00,251.35,41.19
2025-03-27 01:00:00,249.08,38.21
2025-03-27 01:05:00,253.33,40.82
2025-03-27 01:10:00,251.46,41.17
2025-03-27 01:15:00,249.09,39.36
2025-03-27 01:20:00,245.63,41.44
2025-03-27 01:25:00,247.24,41.9
2025-03-27 01:30:00,312.05,41.45
2025-03-27 01:35:00,308.93,40.54
2025-03-27 01:40:00,311.18,39.9
2025-03-27 01:45:00,308.86,40.23
2025-03-27 01:50:00,304.88,39.95
2025-03-27 01:55:00,309.52,40.28
2025-03-27 02:00:00,305.15,39.65
2025-03-27 02:05:00,311.85,40.7
2025-03-27 02:10:00,317.22,40.83
2025-03-27 02:15:00,310.95,40.54
2025-03-27 02:20:00,313.78,39.76
2025-03-27 02:25:00,310.99,39.78
2025-03-27 02:30:00,306.1,40.67
2025-03-27 02:35:00,311.66,39.08
2025-03-27 02:40:00,307.71,39.94
2025-03-27 02:45:00,305.19,40.33
2025-03-27 02:50:00,310.85,39.99
2025-03-27 02:55:00,310.57,39.07
2025-03-27 03:00:00,306.68,39.86
2025-03-27 03:05:00,309.92,39.82
2025-03-27 03:10:00,305.61,38.51
2025-03-27 03:15:00,316.92,39.15
2025-03-27 03:20:00,310.3,39.4
2025-03-27 03:25:00,308.23,38.85
2025-03-27 03:30:00,249.86,38.95
2025-03-27 03:35:00,252.28,40.91
2025-03-27 03:40:00,252.14,39.15
2025-03-27 03:45:00,246.61,39.13
2025-03-27 03:50:00,251.17,39.18
2025-03-27 03:55:00,249.35,42.2
2025-03-27 04:00:00,254.48,40.59
2025-03-27 04:05:00,249.64,40.78
2025-03-27 04:10:00,248.8,39.11
2025-03-27 04:15:00,248.5,38.62
2025-03-27 04:20:00,247.27,38.84
2025-03-27 04:25:00,245.7,41.29
2025-03-27 04:30:00,246.26,40.37
2025-03-27 04:35:00,251.47,40.13
2025-03-27 04:40:00,248.62,41.71
2025-03-27 04:45:00,244.71,39.88
2025-03-27 04:50:00,246.15,42.04
2025-03-27 04:55:00,250.56,40.24
2025-03-27 05:00:00,255,115.59
2025-03-27 05:05:00,254.46,115.66
2025-03-27 05:10:00,246.07,116.25
2025-03-27 05:15:00,248.8,115.88
2025-03-27 05:20:00,247.93,115.08
2025-03-27 05:25:00,249.14,116.62
2025-03-27 05:30:00,251.68,115.21
2025-03-27 05:35:00,249.33,114.16
2025-03-27 05:40:00,250.31,115.36
2025-03-27 05:45:00,245.91,114.27
2025-03-27 05:50:00,248.35,116.88
2025-03-27 05:55:00,252.83,113.77
2025-03-27 06:00:00,251.25,115.73
2025-03-27 06:05:00,254.68,116.45
2025-03-27 06:10:00,248.61,113.43
2025-03-27 06:15:00,248.94,115.89
2025-03-27 06:20:00,252.08,114.82
2025-03-27 06:25:00,245.96,115.58
2025-03-27 06:30:00,245.81,113.89
2025-03-27 06:35:00,246.24,116.07
2025-03-27 06:40:00,253.58,116.75
2025-03-27 06:45:00,247.43,114.94
2025-03-27 06:50:00,250.74,114.72
2025-03-27 06:55:00,253.55,115.12
2025-03-27 07:00:00,245,41.77
2025-03-27 07:05:00,250.97,38.59
2025-03-27 07:10:00,250.43,41.36
2025-03-27 07:15:00,252.66,38.22
2025-03-27 07:20:00,254.15,39.42
2025-03-27 07:25:00,243.81,41.84
2025-03-27 07:30:00,251.25,41.53
2025-03-27 07:35:00,244.97,42.3
2025-03-27 07:40:00,258.6,40.62
2025-03-27 07:45:00,247.97,40.58
2025-03-27 07:50:00,246.36,40
2025-03-27 07:55:00,244.83,38.57
2025-03-27 08:00:00,249.97,39.67
2025-03-27 08:05:00,246.15,40.73
2025-03-27 08:10:00,251.98,39.94
2025-03-27 08:15:00,249.65,40.17
2025-03-27 08:20:00,250.9,39.26
2025-03-27 08:25:00,247.11,39.04
2025-03-27 08:30:00,252.04,41.4
2025-03-27 08:35:00,251.23,42.08
2025-03-27 08:40:00,252.31,39.25
2025-03-27 08:45:00,244.42,40.06
2025-03-27 08:50:00,249.22,39.01
2025-03-27 08:55:00,248.03,41.14
2025-03-27 09:00:00,252.45,42.07
2025-03-27 09:05:00,246.69,40.41
2025-03-27 09:10:00,249.92,39.51
2025-03-27 09:15:00,247.95,40.87
2025-03-27 09:20:00,252.23,42.17
2025-03-27 09:25:00,250.28,39.66
2025-03-27 09:30:00,244.57,41.15
2025-03-27 09:35:00,254.39,40.39
2025-03-27 09:40:00,256.33,39.74
2025-03-27 09:45:00,251.53,39.87
2025-03-27 09:50:00,252.76,40.36
2025-03-27 09:55:00,247.61,39.81
2025-03-27 10:00:00,250.47,38.89
2025-03-27 10:05:00,254.88,40.05
2025-03-27 10:10:00,255.05,38.35
2025-03-27 10:15:00,249.69,38.9
2025-03-27 10:20:00,249.92,39.54
2025-03-27 10:25:00,248.33,40.93
2025-03-27 10:30:00,249,39.06
2025-03-27 10:35:00,251.29,42.25
2025-03-27 10:40:00,249.06,38.11
2025-03-27 10:45:00,251.6,38.91
2025-03-27 10:50:00,251.44,38.47
2025-03-27 10:55:00,251.91,40.97
2025-03-27 11:00:00,253.57,36.73
