timestamp,Building Electricity Usage (kW),,,
2025-03-24 05:15:00,91.27,,,
2025-03-24 05:20:00,88.72,,,
2025-03-24 05:25:00,90.92,,,
2025-03-24 05:30:00,93.63,,,
2025-03-24 05:35:00,93.14,,,
2025-03-24 05:40:00,90.09,,,
2025-03-24 05:45:00,88.84,,,
2025-03-24 05:50:00,92.63,,,
2025-03-24 05:55:00,98.08,,,
2025-03-24 06:00:00,93.92,,,
2025-03-24 06:05:00,91.53,,,
2025-03-24 06:10:00,90.02,,,
2025-03-24 06:15:00,97.4,,,
2025-03-24 06:20:00,94.77,,,
2025-03-24 06:25:00,98.12,,,
2025-03-24 06:30:00,106.69,,,
2025-03-24 06:35:00,101.66,,,
2025-03-24 06:40:00,99.9,,,
2025-03-24 06:45:00,105.16,,,
2025-03-24 06:50:00,112.65,,,
2025-03-24 06:55:00,105.53,,,
2025-03-24 07:00:00,97.64,,,
2025-03-24 07:05:00,110.72,,,
2025-03-24 07:10:00,110.56,,,
2025-03-24 07:15:00,110.61,,,
2025-03-24 07:20:00,110.44,,,
2025-03-24 07:25:00,109.16,,,
2025-03-24 07:30:00,119.53,,,
2025-03-24 07:35:00,107.2,,,
2025-03-24 07:40:00,114.41,,,
2025-03-24 07:45:00,115.4,,,
2025-03-24 07:50:00,121.23,,,
2025-03-24 07:55:00,123.85,,,
2025-03-24 08:00:00,119.09,,,
2025-03-24 08:05:00,121.86,,,
2025-03-24 08:10:00,123.29,,,
2025-03-24 08:15:00,127.48,,,
2025-03-24 08:20:00,128.49,,,
2025-03-24 08:25:00,123.29,,,
2025-03-24 08:30:00,128.28,,,
2025-03-24 08:35:00,129.14,,,
2025-03-24 08:40:00,128.22,,,
2025-03-24 08:45:00,131.25,,,
2025-03-24 08:50:00,130.9,,,
2025-03-24 08:55:00,132.52,,,
2025-03-24 09:00:00,127.52,,,
2025-03-24 09:05:00,130.32,,,
2025-03-24 09:10:00,138.31,,,
2025-03-24 09:15:00,131.23,,,
2025-03-24 09:20:00,138.98,,,
2025-03-24 09:25:00,137.8,,,
2025-03-24 09:30:00,143.26,,,
2025-03-24 09:35:00,142.73,,,
2025-03-24 09:40:00,139.32,,,
2025-03-24 09:45:00,141.22,,,
2025-03-24 09:50:00,135.15,,,
2025-03-24 09:55:00,143.53,,,
2025-03-24 10:00:00,139.92,,,
2025-03-24 10:05:00,145.06,,,
2025-03-24 10:10:00,144.31,,,
2025-03-24 10:15:00,144.27,,,
2025-03-24 10:20:00,153.43,,,
2025-03-24 10:25:00,144.46,,,
2025-03-24 10:30:00,146.59,,,
2025-03-24 10:35:00,148.5,,,
2025-03-24 10:40:00,150.21,,,
2025-03-24 10:45:00,149.46,,,
2025-03-24 10:50:00,152.34,,,
2025-03-24 10:55:00,155.78,,,
2025-03-24 11:00:00,158.03,,,
2025-03-24 11:05:00,158.6,,,
2025-03-24 11:10:00,149.23,,,
2025-03-24 11:15:00,159.11,,,
2025-03-24 11:20:00,160.07,,,
2025-03-24 11:25:00,156.34,,,
2025-03-24 11:30:00,166.34,,,
2025-03-24 11:35:00,164.67,,,
2025-03-24 11:40:00,160.23,,,
2025-03-24 11:45:00,159.19,,,
2025-03-24 11:50:00,168.78,,,
2025-03-24 11:55:00,162.67,,,
2025-03-24 12:00:00,163.64,,,
2025-03-24 12:05:00,164.13,,,
2025-03-24 12:10:00,173.56,,,
2025-03-24 12:15:00,163.98,,,
2025-03-24 12:20:00,165.22,,,
2025-03-24 12:25:00,162.44,,,
2025-03-24 12:30:00,164.64,,,
2025-03-24 12:35:00,162.47,,,
2025-03-24 12:40:00,163.74,,,
2025-03-24 12:45:00,160.11,,,
2025-03-24 12:50:00,171.21,,,
2025-03-24 12:55:00,168.63,,,
2025-03-24 13:00:00,169.25,,,
2025-03-24 13:05:00,168.36,,,
2025-03-24 13:10:00,169.1,,,
2025-03-24 13:15:00,175.52,,,
2025-03-24 13:20:00,166.17,,,
2025-03-24 13:25:00,170.53,,,
2025-03-24 13:30:00,170.66,,,
2025-03-24 13:35:00,174.27,,,
2025-03-24 13:40:00,171.56,,,
2025-03-24 13:45:00,171.85,,,
2025-03-24 13:50:00,164.92,,,
2025-03-24 13:55:00,166.75,,,
2025-03-24 14:00:00,165.33,,,
2025-03-24 14:05:00,160.08,,,
2025-03-24 14:10:00,171.54,,,
2025-03-24 14:15:00,168.85,,,
2025-03-24 14:20:00,171.41,,,
2025-03-24 14:25:00,169.84,,,
2025-03-24 14:30:00,170.53,,,
2025-03-24 14:35:00,174.77,,,
2025-03-24 14:40:00,169.27,,,
2025-03-24 14:45:00,171.72,,,
2025-03-24 14:50:00,167.61,,,
2025-03-24 14:55:00,171.87,,,
2025-03-24 15:00:00,163.34,,,
2025-03-24 15:05:00,160.65,,,
2025-03-24 15:10:00,176.11,,,
2025-03-24 15:15:00,174.69,,,
2025-03-24 15:20:00,159.2,,,
2025-03-24 15:25:00,166.46,,,
2025-03-24 15:30:00,166.79,,,
2025-03-24 15:35:00,168.66,,,
2025-03-24 15:40:00,172.27,,,
2025-03-24 15:45:00,160.6,,,
2025-03-24 15:50:00,160.32,,,
2025-03-24 15:55:00,163.83,,,
2025-03-24 16:00:00,159.45,,,
2025-03-24 16:05:00,151.89,,,
2025-03-24 16:10:00,161.26,,,
2025-03-24 16:15:00,165,,,
2025-03-24 16:20:00,160.88,,,
2025-03-24 16:25:00,162.82,,,
2025-03-24 16:30:00,161.59,,,
2025-03-24 16:35:00,154.89,,,
2025-03-24 16:40:00,158.57,,,
2025-03-24 16:45:00,151.49,,,
2025-03-24 16:50:00,154.82,,,
2025-03-24 16:55:00,156.32,,,
2025-03-24 17:00:00,155.35,,,
2025-03-24 17:05:00,149.41,,,
2025-03-24 17:10:00,149.42,,,
2025-03-24 17:15:00,154.13,,,
2025-03-24 17:20:00,155.45,,,
2025-03-24 17:25:00,150.47,,,
2025-03-24 17:30:00,149.41,,,
2025-03-24 17:35:00,153.29,,,
2025-03-24 17:40:00,145.59,,,
2025-03-24 17:45:00,154.69,,,
2025-03-24 17:50:00,141.48,,,
2025-03-24 17:55:00,150.13,,,
2025-03-24 18:00:00,147.16,,,
2025-03-24 18:05:00,153.69,,,
2025-03-24 18:10:00,138.6,,,
2025-03-24 18:15:00,132.78,,,
2025-03-24 18:20:00,146.13,,,
2025-03-24 18:25:00,134.25,,,
2025-03-24 18:30:00,141.6,,,
2025-03-24 18:35:00,142.85,,,
2025-03-24 18:40:00,138.62,,,
2025-03-24 18:45:00,137,,,
2025-03-24 18:50:00,136.64,,,
2025-03-24 18:55:00,137.34,,,
2025-03-24 19:00:00,135.29,,,
2025-03-24 19:05:00,127.02,,,
2025-03-24 19:10:00,138.12,,,
2025-03-24 19:15:00,129.96,,,
2025-03-24 19:20:00,130.76,,,
2025-03-24 19:25:00,130.45,,,
2025-03-24 19:30:00,131.15,,,
2025-03-24 19:35:00,129.65,,,
2025-03-24 19:40:00,124.88,,,
2025-03-24 19:45:00,123.54,,,
2025-03-24 19:50:00,123.82,,,
2025-03-24 19:55:00,125.49,,,
2025-03-24 20:00:00,115.55,,,
2025-03-24 20:05:00,121.49,,,
2025-03-24 20:10:00,114.27,,,
2025-03-24 20:15:00,124.13,,,
2025-03-24 20:20:00,117.11,,,
2025-03-24 20:25:00,112.89,,,
2025-03-24 20:30:00,115.19,,,
2025-03-24 20:35:00,112.43,,,
2025-03-24 20:40:00,110.68,,,
2025-03-24 20:45:00,103.01,,,
2025-03-24 20:50:00,105.08,,,
2025-03-24 20:55:00,107.55,,,
2025-03-24 21:00:00,100.31,,,
2025-03-24 21:05:00,103.66,,,
2025-03-24 21:10:00,102.97,,,
2025-03-24 21:15:00,100.81,,,
2025-03-24 21:20:00,105.99,,,
2025-03-24 21:25:00,98.36,,,
2025-03-24 21:30:00,101.22,,,
2025-03-24 21:35:00,98.45,,,
2025-03-24 21:40:00,98.39,,,
2025-03-24 21:45:00,104.31,,,
2025-03-24 21:50:00,97.63,,,
2025-03-24 21:55:00,97.44,,,
2025-03-24 22:00:00,91.94,,,
2025-03-24 22:05:00,96.57,,,
2025-03-24 22:10:00,95.47,,,
2025-03-24 22:15:00,94.17,,,
2025-03-24 22:20:00,86.48,,,
2025-03-24 22:25:00,88.09,,,
2025-03-24 22:30:00,95.3,,,
2025-03-24 22:35:00,85.95,,,
2025-03-24 22:40:00,94.14,,,
2025-03-24 22:45:00,84.85,,,
2025-03-24 22:50:00,86.81,,,
2025-03-24 22:55:00,84.68,,,
2025-03-24 23:00:00,81.27,,,
2025-03-24 23:05:00,80.56,,,
2025-03-24 23:10:00,80.32,,,
2025-03-24 23:15:00,83,,,
2025-03-24 23:20:00,85.26,,,
2025-03-24 23:25:00,81.34,,,
2025-03-24 23:30:00,80.2,,,
2025-03-24 23:35:00,84.52,,,
2025-03-24 23:40:00,79.21,,,
2025-03-24 23:45:00,76.26,,,
2025-03-24 23:50:00,73.84,,,
2025-03-24 23:55:00,82.34,,,
2025-03-25 00:00:00,75.38,,,
2025-03-25 00:05:00,73.85,,,
2025-03-25 00:10:00,72.99,,,
2025-03-25 00:15:00,80.01,,,
2025-03-25 00:20:00,72.39,,,
2025-03-25 00:25:00,78.2,,,
2025-03-25 00:30:00,72.88,,,
2025-03-25 00:35:00,68.57,,,
2025-03-25 00:40:00,71.69,,,
2025-03-25 00:45:00,72.52,,,
2025-03-25 00:50:00,71.85,,,
2025-03-25 00:55:00,71.44,,,
2025-03-25 01:00:00,70.42,,,
2025-03-25 01:05:00,68.29,,,
2025-03-25 01:10:00,71.23,,,
2025-03-25 01:15:00,73.12,,,
2025-03-25 01:20:00,64.91,,,
2025-03-25 01:25:00,75.78,,,
2025-03-25 01:30:00,55.64,,,
2025-03-25 01:35:00,70.6,,,
2025-03-25 01:40:00,72.05,,,
2025-03-25 01:45:00,67.69,,,
2025-03-25 01:50:00,61.54,,,
2025-03-25 01:55:00,69.63,,,
2025-03-25 02:00:00,70.68,,,
2025-03-25 02:05:00,65.42,,,
2025-03-25 02:10:00,66.73,,,
2025-03-25 02:15:00,73.96,,,
2025-03-25 02:20:00,70.66,,,
2025-03-25 02:25:00,64.26,,,
2025-03-25 02:30:00,72.23,,,
2025-03-25 02:35:00,66.86,,,
2025-03-25 02:40:00,67.66,,,
2025-03-25 02:45:00,71.75,,,
2025-03-25 02:50:00,71.6,,,
2025-03-25 02:55:00,69.82,,,
2025-03-25 03:00:00,69.69,,,
2025-03-25 03:05:00,70.99,,,
2025-03-25 03:10:00,69.19,,,
2025-03-25 03:15:00,77.01,,,
2025-03-25 03:20:00,66.74,,,
2025-03-25 03:25:00,72.44,,,
2025-03-25 03:30:00,67.97,,,
2025-03-25 03:35:00,77.98,,,
2025-03-25 03:40:00,73.72,,,
2025-03-25 03:45:00,70.93,,,
2025-03-25 03:50:00,78.39,,,
2025-03-25 03:55:00,67,,,
2025-03-25 04:00:00,77.82,,,
2025-03-25 04:05:00,81.86,,,
2025-03-25 04:10:00,78.55,,,
2025-03-25 04:15:00,76.4,,,
2025-03-25 04:20:00,74.07,,,
2025-03-25 04:25:00,84.01,,,
2025-03-25 04:30:00,84.04,,,
2025-03-25 04:35:00,78.42,,,
2025-03-25 04:40:00,79.22,,,
2025-03-25 04:45:00,87.16,,,
2025-03-25 04:50:00,85.26,,,
2025-03-25 04:55:00,76.74,,,
2025-03-25 05:00:00,83.86,,,
2025-03-25 05:05:00,84.49,,,
2025-03-25 05:10:00,87.21,,,
2025-03-25 05:15:00,87.06,,,
2025-03-25 05:20:00,85.81,,,
2025-03-25 05:25:00,89.42,,,
2025-03-25 05:30:00,87.77,,,
2025-03-25 05:35:00,104.09,,,
2025-03-25 05:40:00,91.81,,,
2025-03-25 05:45:00,92.16,,,
2025-03-25 05:50:00,100.51,,,
2025-03-25 05:55:00,88.6,,,
2025-03-25 06:00:00,94.56,,,
2025-03-25 06:05:00,92.15,,,
2025-03-25 06:10:00,99.45,,,
2025-03-25 06:15:00,95.91,,,
2025-03-25 06:20:00,101.19,,,
2025-03-25 06:25:00,101.89,,,
2025-03-25 06:30:00,103.99,,,
2025-03-25 06:35:00,103.98,,,
2025-03-25 06:40:00,102,,,
2025-03-25 06:45:00,98.34,,,
2025-03-25 06:50:00,109,,,
2025-03-25 06:55:00,111.64,,,
2025-03-25 07:00:00,103.31,,,
2025-03-25 07:05:00,111.06,,,
2025-03-25 07:10:00,104.5,,,
2025-03-25 07:15:00,111.06,,,
2025-03-25 07:20:00,112.96,,,
2025-03-25 07:25:00,110.69,,,
2025-03-25 07:30:00,113.85,,,
2025-03-25 07:35:00,117.95,,,
2025-03-25 07:40:00,115.2,,,
2025-03-25 07:45:00,114.03,,,
2025-03-25 07:50:00,112.92,,,
2025-03-25 07:55:00,117.35,,,
2025-03-25 08:00:00,115.3,,,
2025-03-25 08:05:00,119.58,,,
2025-03-25 08:10:00,120.32,,,
2025-03-25 08:15:00,126.49,,,
2025-03-25 08:20:00,124.65,,,
2025-03-25 08:25:00,135.63,,,
2025-03-25 08:30:00,118.47,,,
2025-03-25 08:35:00,128.86,,,
2025-03-25 08:40:00,126.88,,,
2025-03-25 08:45:00,125.93,,,
2025-03-25 08:50:00,130.7,,,
2025-03-25 08:55:00,131.47,,,
2025-03-25 09:00:00,137.25,,,
2025-03-25 09:05:00,134.36,,,
2025-03-25 09:10:00,132.26,,,
2025-03-25 09:15:00,137.41,,,
2025-03-25 09:20:00,136.18,,,
2025-03-25 09:25:00,133.62,,,
2025-03-25 09:30:00,138.14,,,
2025-03-25 09:35:00,141.06,,,
2025-03-25 09:40:00,141.42,,,
2025-03-25 09:45:00,143.44,,,
2025-03-25 09:50:00,140.98,,,
2025-03-25 09:55:00,145.32,,,
2025-03-25 10:00:00,145.48,,,
2025-03-25 10:05:00,146.45,,,
2025-03-25 10:10:00,146.99,,,
2025-03-25 10:15:00,156.48,,,
2025-03-25 10:20:00,153.12,,,
2025-03-25 10:25:00,150.75,,,
2025-03-25 10:30:00,147.24,,,
2025-03-25 10:35:00,150.13,,,
2025-03-25 10:40:00,158.6,,,
2025-03-25 10:45:00,150.72,,,
2025-03-25 10:50:00,153.12,,,
2025-03-25 10:55:00,153.69,,,
2025-03-25 11:00:00,156.83,,,
2025-03-25 11:05:00,154.37,,,
2025-03-25 11:10:00,157.57,,,
2025-03-25 11:15:00,155.93,,,
2025-03-25 11:20:00,163.56,,,
2025-03-25 11:25:00,156.25,,,
2025-03-25 11:30:00,163.58,,,
2025-03-25 11:35:00,157.98,,,
2025-03-25 11:40:00,157.54,,,
2025-03-25 11:45:00,158.77,,,
2025-03-25 11:50:00,155.32,,,
2025-03-25 11:55:00,164.5,,,
2025-03-25 12:00:00,158.65,,,
2025-03-25 12:05:00,162.4,,,
2025-03-25 12:10:00,167.4,,,
2025-03-25 12:15:00,167.76,,,
2025-03-25 12:20:00,159.59,,,
2025-03-25 12:25:00,167.01,,,
2025-03-25 12:30:00,170.76,,,
2025-03-25 12:35:00,164.05,,,
2025-03-25 12:40:00,169.04,,,
2025-03-25 12:45:00,162.77,,,
2025-03-25 12:50:00,169.23,,,
2025-03-25 12:55:00,168.53,,,
2025-03-25 13:00:00,170.94,,,
2025-03-25 13:05:00,170.96,,,
2025-03-25 13:10:00,163.4,,,
2025-03-25 13:15:00,169.59,,,
2025-03-25 13:20:00,175.05,,,
2025-03-25 13:25:00,160.68,,,
2025-03-25 13:30:00,173.44,,,
2025-03-25 13:35:00,176.11,,,
2025-03-25 13:40:00,163.87,,,
2025-03-25 13:45:00,167.21,,,
2025-03-25 13:50:00,172.02,,,
2025-03-25 13:55:00,166.44,,,
2025-03-25 14:00:00,175.46,,,
2025-03-25 14:05:00,174.22,,,
2025-03-25 14:10:00,164.41,,,
2025-03-25 14:15:00,166.92,,,
2025-03-25 14:20:00,172.89,,,
2025-03-25 14:25:00,172.63,,,
2025-03-25 14:30:00,178.45,,,
2025-03-25 14:35:00,165.9,,,
2025-03-25 14:40:00,175.08,,,
2025-03-25 14:45:00,165.38,,,
2025-03-25 14:50:00,170.82,,,
2025-03-25 14:55:00,172.14,,,
2025-03-25 15:00:00,156.32,,,
2025-03-25 15:05:00,171.65,,,
2025-03-25 15:10:00,173.22,,,
2025-03-25 15:15:00,171.73,,,
2025-03-25 15:20:00,175.2,,,
2025-03-25 15:25:00,170.46,,,
2025-03-25 15:30:00,164.05,,,
2025-03-25 15:35:00,170.72,,,
2025-03-25 15:40:00,162.94,,,
2025-03-25 15:45:00,165.17,,,
2025-03-25 15:50:00,167.68,,,
2025-03-25 15:55:00,165.63,,,
2025-03-25 16:00:00,168.71,,,
2025-03-25 16:05:00,172.7,,,
2025-03-25 16:10:00,157.62,,,
2025-03-25 16:15:00,160.26,,,
2025-03-25 16:20:00,162.22,,,
2025-03-25 16:25:00,158.47,,,
2025-03-25 16:30:00,159.36,,,
2025-03-25 16:35:00,162.1,,,
2025-03-25 16:40:00,160.87,,,
2025-03-25 16:45:00,158.58,,,
2025-03-25 16:50:00,157.45,,,
2025-03-25 16:55:00,155.22,,,
2025-03-25 17:00:00,160.97,,,
2025-03-25 17:05:00,161.23,,,
2025-03-25 17:10:00,157.85,,,
2025-03-25 17:15:00,148.37,,,
2025-03-25 17:20:00,151.09,,,
2025-03-25 17:25:00,152.09,,,
2025-03-25 17:30:00,146.68,,,
2025-03-25 17:35:00,149.88,,,
2025-03-25 17:40:00,148.77,,,
2025-03-25 17:45:00,152.12,,,
2025-03-25 17:50:00,144.87,,,
2025-03-25 17:55:00,150.59,,,
2025-03-25 18:00:00,141.17,,,
2025-03-25 18:05:00,140.78,,,
2025-03-25 18:10:00,141.57,,,
2025-03-25 18:15:00,142.31,,,
2025-03-25 18:20:00,131.46,,,
2025-03-25 18:25:00,141.97,,,
2025-03-25 18:30:00,145.97,,,
2025-03-25 18:35:00,140.73,,,
2025-03-25 18:40:00,136.26,,,
2025-03-25 18:45:00,131.73,,,
2025-03-25 18:50:00,127.78,,,
2025-03-25 18:55:00,127.42,,,
2025-03-25 19:00:00,132.42,,,
2025-03-25 19:05:00,140.31,,,
2025-03-25 19:10:00,119.95,,,
2025-03-25 19:15:00,132.56,,,
2025-03-25 19:20:00,125.97,,,
2025-03-25 19:25:00,126.26,,,
2025-03-25 19:30:00,122.78,,,
2025-03-25 19:35:00,119.97,,,
2025-03-25 19:40:00,124.86,,,
2025-03-25 19:45:00,124.32,,,
2025-03-25 19:50:00,124.85,,,
2025-03-25 19:55:00,114.35,,,
2025-03-25 20:00:00,123.5,,,
2025-03-25 20:05:00,122.48,,,
2025-03-25 20:10:00,119.52,,,
2025-03-25 20:15:00,115.05,,,
2025-03-25 20:20:00,116.88,,,
2025-03-25 20:25:00,113.91,,,
2025-03-25 20:30:00,117.35,,,
2025-03-25 20:35:00,110.93,,,
2025-03-25 20:40:00,111.75,,,
2025-03-25 20:45:00,103.29,,,
2025-03-25 20:50:00,110.4,,,
2025-03-25 20:55:00,105.12,,,
2025-03-25 21:00:00,109.11,,,
2025-03-25 21:05:00,109.16,,,
2025-03-25 21:10:00,102.52,,,
2025-03-25 21:15:00,104.05,,,
2025-03-25 21:20:00,103.6,,,
2025-03-25 21:25:00,103.35,,,
2025-03-25 21:30:00,104.03,,,
2025-03-25 21:35:00,102.5,,,
2025-03-25 21:40:00,97.35,,,
2025-03-25 21:45:00,104.28,,,
2025-03-25 21:50:00,99.92,,,
2025-03-25 21:55:00,101.57,,,
2025-03-25 22:00:00,96.39,,,
2025-03-25 22:05:00,95.68,,,
2025-03-25 22:10:00,92.67,,,
2025-03-25 22:15:00,90.45,,,
2025-03-25 22:20:00,95.22,,,
2025-03-25 22:25:00,91.49,,,
2025-03-25 22:30:00,89.04,,,
2025-03-25 22:35:00,84.61,,,
2025-03-25 22:40:00,94.08,,,
2025-03-25 22:45:00,87.48,,,
2025-03-25 22:50:00,81.31,,,
2025-03-25 22:55:00,85.75,,,
2025-03-25 23:00:00,83.84,,,
2025-03-25 23:05:00,82.91,,,
2025-03-25 23:10:00,85.44,,,
2025-03-25 23:15:00,81.61,,,
2025-03-25 23:20:00,80.48,,,
2025-03-25 23:25:00,86.46,,,
2025-03-25 23:30:00,73.37,,,
2025-03-25 23:35:00,79.47,,,
2025-03-25 23:40:00,82.76,,,
2025-03-25 23:45:00,80.93,,,
2025-03-25 23:50:00,81.91,,,
2025-03-25 23:55:00,85.34,,,
2025-03-26 00:00:00,83.49,,,
2025-03-26 00:05:00,71.54,,,
2025-03-26 00:10:00,69.21,,,
2025-03-26 00:15:00,76.46,,,
2025-03-26 00:20:00,69.27,,,
2025-03-26 00:25:00,66.53,,,
2025-03-26 00:30:00,75.07,,,
2025-03-26 00:35:00,75.67,,,
2025-03-26 00:40:00,79.86,,,
2025-03-26 00:45:00,75.73,,,
2025-03-26 00:50:00,79.99,,,
2025-03-26 00:55:00,73.42,,,
2025-03-26 01:00:00,67.16,,,
2025-03-26 01:05:00,74.72,,,
2025-03-26 01:10:00,76.52,,,
2025-03-26 01:15:00,72.53,,,
2025-03-26 01:20:00,76.56,,,
2025-03-26 01:25:00,70.09,,,
2025-03-26 01:30:00,72.61,,,
2025-03-26 01:35:00,69.6,,,
2025-03-26 01:40:00,79.71,,,
2025-03-26 01:45:00,73.47,,,
2025-03-26 01:50:00,65.58,,,
2025-03-26 01:55:00,77.42,,,
2025-03-26 02:00:00,67.07,,,
2025-03-26 02:05:00,70.07,,,
2025-03-26 02:10:00,71.92,,,
2025-03-26 02:15:00,72.31,,,
2025-03-26 02:20:00,72.13,,,
2025-03-26 02:25:00,65.77,,,
2025-03-26 02:30:00,72.38,,,
2025-03-26 02:35:00,74.98,,,
2025-03-26 02:40:00,75.05,,,
2025-03-26 02:45:00,65.75,,,
2025-03-26 02:50:00,68.56,,,
2025-03-26 02:55:00,67.25,,,
2025-03-26 03:00:00,73.06,,,
2025-03-26 03:05:00,65.79,,,
2025-03-26 03:10:00,67.82,,,
2025-03-26 03:15:00,69.99,,,
2025-03-26 03:20:00,65.83,,,
2025-03-26 03:25:00,73.29,,,
2025-03-26 03:30:00,65.38,,,
2025-03-26 03:35:00,76.18,,,
2025-03-26 03:40:00,73.1,,,
2025-03-26 03:45:00,72.66,,,
2025-03-26 03:50:00,73.81,,,
2025-03-26 03:55:00,75.92,,,
2025-03-26 04:00:00,79.07,,,
2025-03-26 04:05:00,82.52,,,
2025-03-26 04:10:00,81.89,,,
2025-03-26 04:15:00,87.35,,,
2025-03-26 04:20:00,81.74,,,
2025-03-26 04:25:00,80.24,,,
2025-03-26 04:30:00,78.5,,,
2025-03-26 04:35:00,79.31,,,
2025-03-26 04:40:00,83.85,,,
2025-03-26 04:45:00,78.41,,,
2025-03-26 04:50:00,84.05,,,
2025-03-26 04:55:00,83.81,,,
2025-03-26 05:00:00,81.73,,,
2025-03-26 05:05:00,81.22,,,
2025-03-26 05:10:00,96.32,,,
2025-03-26 05:15:00,81.45,,,
2025-03-26 05:20:00,87.59,,,
2025-03-26 05:25:00,93.59,,,
2025-03-26 05:30:00,91.68,,,
2025-03-26 05:35:00,88.54,,,
2025-03-26 05:40:00,86.55,,,
2025-03-26 05:45:00,92.74,,,
2025-03-26 05:50:00,82.58,,,
2025-03-26 05:55:00,94.74,,,
2025-03-26 06:00:00,95.14,,,
2025-03-26 06:05:00,100.23,,,
2025-03-26 06:10:00,92.34,,,
2025-03-26 06:15:00,96.59,,,
2025-03-26 06:20:00,100.62,,,
2025-03-26 06:25:00,100.68,,,
2025-03-26 06:30:00,95.5,,,
2025-03-26 06:35:00,99.29,,,
2025-03-26 06:40:00,108.5,,,
2025-03-26 06:45:00,104.97,,,
2025-03-26 06:50:00,98.31,,,
2025-03-26 06:55:00,109.54,,,
2025-03-26 07:00:00,100.66,,,
2025-03-26 07:05:00,106.89,,,
2025-03-26 07:10:00,111.43,,,
2025-03-26 07:15:00,115.1,,,
2025-03-26 07:20:00,101.97,,,
2025-03-26 07:25:00,115.24,,,
2025-03-26 07:30:00,116.92,,,
2025-03-26 07:35:00,112.33,,,
2025-03-26 07:40:00,116.01,,,
2025-03-26 07:45:00,104.52,,,
2025-03-26 07:50:00,106.83,,,
2025-03-26 07:55:00,123.34,,,
2025-03-26 08:00:00,117.84,,,
2025-03-26 08:05:00,119.71,,,
2025-03-26 08:10:00,123.12,,,
2025-03-26 08:15:00,121.81,,,
2025-03-26 08:20:00,122.52,,,
2025-03-26 08:25:00,127.02,,,
2025-03-26 08:30:00,120.54,,,
2025-03-26 08:35:00,132.25,,,
2025-03-26 08:40:00,127.76,,,
2025-03-26 08:45:00,125.73,,,
2025-03-26 08:50:00,126.26,,,
2025-03-26 08:55:00,132.05,,,
2025-03-26 09:00:00,131.72,,,
2025-03-26 09:05:00,127.8,,,
2025-03-26 09:10:00,132.63,,,
2025-03-26 09:15:00,132.84,,,
2025-03-26 09:20:00,142.15,,,
2025-03-26 09:25:00,138.64,,,
2025-03-26 09:30:00,145.41,,,
2025-03-26 09:35:00,137.3,,,
2025-03-26 09:40:00,139.97,,,
2025-03-26 09:45:00,143.66,,,
2025-03-26 09:50:00,145.5,,,
2025-03-26 09:55:00,146.93,,,
2025-03-26 10:00:00,141.45,,,
2025-03-26 10:05:00,142.5,,,
2025-03-26 10:10:00,145.44,,,
2025-03-26 10:15:00,153.7,,,
2025-03-26 10:20:00,144.68,,,
2025-03-26 10:25:00,147.46,,,
2025-03-26 10:30:00,153.36,,,
2025-03-26 10:35:00,154,,,
2025-03-26 10:40:00,154.36,,,
2025-03-26 10:45:00,153.29,,,
2025-03-26 10:50:00,149.52,,,
2025-03-26 10:55:00,151.81,,,
2025-03-26 11:00:00,159.86,,,
2025-03-26 11:05:00,159.21,,,
2025-03-26 11:10:00,151.52,,,
2025-03-26 11:15:00,161.07,,,
2025-03-26 11:20:00,163.54,,,
2025-03-26 11:25:00,159.21,,,
2025-03-26 11:30:00,161.37,,,
2025-03-26 11:35:00,164.37,,,
2025-03-26 11:40:00,158.17,,,
2025-03-26 11:45:00,170.89,,,
2025-03-26 11:50:00,167.06,,,
2025-03-26 11:55:00,164.84,,,
2025-03-26 12:00:00,163.16,,,
2025-03-26 12:05:00,165.82,,,
2025-03-26 12:10:00,158.11,,,
2025-03-26 12:15:00,173.17,,,
2025-03-26 12:20:00,169.83,,,
2025-03-26 12:25:00,171.62,,,
2025-03-26 12:30:00,166.32,,,
2025-03-26 12:35:00,165.16,,,
2025-03-26 12:40:00,164.29,,,
2025-03-26 12:45:00,170.6,,,
2025-03-26 12:50:00,165.64,,,
2025-03-26 12:55:00,167.25,,,
2025-03-26 13:00:00,170.48,,,
2025-03-26 13:05:00,165.93,,,
2025-03-26 13:10:00,172.99,,,
2025-03-26 13:15:00,168.97,,,
2025-03-26 13:20:00,163.21,,,
2025-03-26 13:25:00,166.74,,,
2025-03-26 13:30:00,174.8,,,
2025-03-26 13:35:00,165.95,,,
2025-03-26 13:40:00,173.39,,,
2025-03-26 13:45:00,170.38,,,
2025-03-26 13:50:00,169.27,,,
2025-03-26 13:55:00,180.04,,,
2025-03-26 14:00:00,164.86,,,
2025-03-26 14:05:00,167.03,,,
2025-03-26 14:10:00,169.86,,,
2025-03-26 14:15:00,179.56,,,
2025-03-26 14:20:00,169.73,,,
2025-03-26 14:25:00,170.8,,,
2025-03-26 14:30:00,168.23,,,
2025-03-26 14:35:00,170.85,,,
2025-03-26 14:40:00,168.15,,,
2025-03-26 14:45:00,171.82,,,
2025-03-26 14:50:00,171.91,,,
2025-03-26 14:55:00,167.63,,,
2025-03-26 15:00:00,163.79,,,
2025-03-26 15:05:00,168.38,,,
2025-03-26 15:10:00,173.29,,,
2025-03-26 15:15:00,164.04,,,
2025-03-26 15:20:00,168.32,,,
2025-03-26 15:25:00,161.78,,,
